wz_IMU		ax_IMU		ay_IMU		w_fl		w_fr		w_rl		w_rr		delta		vx_GSS		vy_GSS		T_fl		T_fr		T_rl		T_rr		vx			vy			wz			sr_fl		sr_fr		sr_rl		sr_rr		sa_fl		sa_fr		sa_rl		sa_rr		Fz_fl		Fz_fr		Fz_rl		Fz_rr		phi_fl		phi_fr		phi_rl		phi_rr
-0.010502	8.838550	0.249242	28.460402	28.629220	28.497149	28.639852	-0.000273	6.040859	-0.007408	9.711551	9.082857	17.511960	16.797048	4.556796	-0.008346	0.024206	0.409853	0.409054	0.411672	0.409577	-0.004160	-0.003256	-0.004850	-0.005166	475.299947	490.823601	966.043766	984.535465	0.028664	0.035440	0.025100	0.027546	
0.005238	9.504435	-0.070716	28.978742	28.916406	28.935450	28.872037	-0.000247	6.314299	0.000041	5.500735	5.822099	15.709443	16.116185	4.610778	-0.002361	-0.015874	0.411160	0.414052	0.409053	0.411883	0.000916	0.001061	0.001331	0.001253	465.380351	460.975889	992.100967	986.854394	-0.010358	-0.008675	-0.006896	-0.006488	
0.030941	7.167187	-0.054374	28.756156	28.786049	29.196406	29.236675	-0.000247	6.530280	0.005639	5.114159	4.968699	16.251889	16.092067	5.089154	0.006116	0.029820	0.275920	0.268148	0.295452	0.287998	0.000647	0.000635	0.000880	0.000833	528.482056	525.095440	928.603926	924.569805	-0.009997	-0.010850	-0.006369	-0.006565	
0.010083	7.341674	-0.769636	28.824460	28.813990	29.428737	29.413999	-0.000120	6.352551	-0.004271	8.512397	8.575849	16.653382	16.697699	5.111943	0.029607	-0.017949	0.265985	0.270958	0.292525	0.297424	0.009503	0.010525	0.010215	0.011200	548.189841	500.254165	964.454085	907.353348	-0.116747	-0.101091	-0.104679	-0.095422	
0.012578	7.873894	-0.771638	29.575371	29.582324	29.778729	29.781780	-0.000025	6.530805	-0.000288	9.338053	8.251867	17.567285	16.290405	5.066039	0.046517	0.021631	0.316973	0.310439	0.326028	0.319274	0.009693	0.009225	0.013978	0.012813	533.928681	485.868316	979.191246	921.941979	-0.113550	-0.124405	-0.086516	-0.088756	
-0.024994	7.860878	0.693388	30.523548	30.349475	30.622789	30.470425	-0.000025	6.469055	-0.006053	8.195564	7.297102	17.388218	16.296859	5.169227	-0.017847	0.020074	0.331748	0.317894	0.336078	0.323146	-0.008516	-0.008020	-0.014284	-0.011345	488.440732	531.627402	924.031395	975.475140	0.107123	0.122437	0.073429	0.080281	
-0.021043	7.539695	0.224368	30.646671	30.476279	30.897948	30.742586	0.000256	6.740898	0.001718	6.941737	8.112387	16.014309	17.341846	5.328374	-0.021312	-0.041539	0.287988	0.293067	0.298545	0.304363	-0.002725	-0.002932	-0.003218	-0.003596	512.248323	526.222782	933.762330	950.408635	0.037222	0.031741	0.028252	0.026183	
0.013443	8.174891	0.264470	30.830153	30.953270	31.137798	31.270285	0.000441	6.737484	-0.001568	8.122530	8.350344	16.852718	17.123212	5.184485	-0.010138	0.044150	0.344973	0.336388	0.358397	0.350077	-0.003838	-0.003424	-0.004913	-0.004086	494.554205	511.026366	951.150460	970.772015	0.032843	0.037798	0.029417	0.031399	
0.010990	7.511635	-0.125180	31.241371	31.296153	31.483336	31.532649	-0.000114	6.713816	-0.006048	6.891735	7.386891	16.204427	16.759747	5.427586	-0.000455	-0.016625	0.292692	0.299807	0.302704	0.309630	0.001473	0.001542	0.001913	0.002257	523.968397	516.171747	946.124115	936.836784	-0.023307	-0.020080	-0.015002	-0.014029	
0.023478	7.846552	-0.725964	31.303704	31.381306	31.655905	31.732909	-0.000114	7.006958	0.002215	8.297207	8.019610	17.016251	16.710015	5.397164	0.033771	0.001251	0.305192	0.308058	0.319876	0.322712	0.009466	0.009866	0.010634	0.011256	534.799368	489.583754	980.041935	926.181321	-0.100440	-0.095410	-0.089031	-0.085793	
